city, state_id, state_name, county, longitude, latitude, zips, fips id
Verdi,KS,Kansas,Ottawa,38.9917,-97.5031,67480,1840030238
Halls Summit,KS,Kansas,Coffey,38.3472,-95.6753,66871,1840030257
Woodbine,KS,Kansas,Dickinson,38.7955,-96.9594,67492 67449,1840010703
Lebo,KS,Kansas,Coffey,38.4157,-95.8623,66856,1840008657
Bushton,KS,Kansas,Rice,38.5123,-98.3958,67427,1840007499
Sawyer,KS,Kansas,Pratt,37.4979,-98.6821,67134,1840009877
Pawnee Rock,KS,Kansas,Barton,38.2649,-98.9823,67567,1840009653
Solomon,KS,Kansas,Dickinson,38.9214,-97.3694,67480,1840009704
Clements,KS,Kansas,Chase,38.3,-96.7408,66843,1840030255
Wilroads Gardens,KS,Kansas,Ford,37.7153,-99.9269,67801,1840030179
Sedgwick,KS,Kansas,Harvey,37.9157,-97.4213,67135,1840009759
Haysville,KS,Kansas,Sedgwick,37.5651,-97.3528,67060 67217,1840007568
Barclay,KS,Kansas,Osage,38.5772,-95.8803,66523,1840030302
Kismet,KS,Kansas,Seward,37.2045,-100.7019,67859,1840008761
Palmer,KS,Kansas,Washington,39.6334,-97.1398,66962,1840009506
Elmo,KS,Kansas,Dickinson,38.6842,-97.23,67451,1840030247
Ensign,KS,Kansas,Gray,37.6531,-100.2332,67841,1840008697
Lorraine,KS,Kansas,Ellsworth,38.569,-98.3173,67459,1840009775
Holyrood,KS,Kansas,Ellsworth,38.5876,-98.4118,67450,1840007457
Scottsville,KS,Kansas,Mitchell,39.5426,-97.9523,67420,1840009582
Troy,KS,Kansas,Doniphan,39.7847,-95.0937,66087,1840010555
Durham,KS,Kansas,Marion,38.4849,-97.2272,67438,1840008638
Westwood,KS,Kansas,Johnson,39.0393,-94.6157,66205,1840001643
Kirwin,KS,Kansas,Phillips,39.6694,-99.1225,67644,1840008423
Agra,KS,Kansas,Phillips,39.7616,-99.1195,67621,1840007291
Petrolia,KS,Kansas,Allen,37.7459,-95.4716,66720,1840030203
Lafontaine,KS,Kansas,Wilson,37.3992,-95.8453,66736,1840030098
Perry,KS,Kansas,Jefferson,39.0729,-95.3869,66073,1840009611
Caldwell,KS,Kansas,Sumner,37.035,-97.6087,67022,1840001702
Belmont,KS,Kansas,Kingman,37.5236,-97.9892,67068,1840030188
Maple Hill,KS,Kansas,Wabaunsee,39.0854,-96.0281,66507,1840009689
Olsburg,KS,Kansas,Pottawatomie,39.4319,-96.6146,66520,1840009586
Greensburg,KS,Kansas,Kiowa,37.6049,-99.2896,67054,1840001690
Holcomb,KS,Kansas,Finney,37.9852,-100.9943,67851,1840007523
Charleston,KS,Kansas,Gray,37.8653,-100.5649,67853,1840030139
Walnut,KS,Kansas,Crawford,37.6002,-95.0748,66780,1840010858
Plains,KS,Kansas,Meade,37.2642,-100.5898,67869,1840009901
Hiattville,KS,Kansas,Bourbon,37.7223,-94.8716,66701,1840030205
Ottumwa,KS,Kansas,Coffey,38.2778,-95.7989,66839,1840030256
Norton,KS,Kansas,Norton,39.8363,-99.8916,67654,1840003767
Piedmont,KS,Kansas,Greenwood,37.6236,-96.3656,67122,1840030209
Udall,KS,Kansas,Cowley,37.3889,-97.1178,67146,1840010868
Friend,KS,Kansas,Finney,38.26,-100.9115,67871,1840030135
Arma,KS,Kansas,Crawford,37.5429,-94.7023,66712,1840007592
Douglass,KS,Kansas,Butler,37.5179,-97.0102,67039,1840007548
Morland,KS,Kansas,Graham,39.3489,-100.0743,67650,1840008478
Centropolis,KS,Kansas,Franklin,38.7161,-95.3503,66067,1840030292
Walton,KS,Kansas,Harvey,38.1194,-97.2581,67151,1840010829
Roseland,KS,Kansas,Cherokee,37.2803,-94.8441,66773,1840009915
Cuba,KS,Kansas,Republic,39.802,-97.4575,66940,1840007282
Axtell,KS,Kansas,Marshall,39.8713,-96.2566,66403,1840007292
Moscow,KS,Kansas,Stevens,37.325,-101.2068,67952,1840008760
Susank,KS,Kansas,Barton,38.6406,-98.7745,67544,1840009651
Pfeifer,KS,Kansas,Ellis,38.7081,-99.1657,67660,1840030218
Lamont,KS,Kansas,Greenwood,38.1125,-96.0267,66860,1840030270
Seguin,KS,Kansas,Sheridan,39.3375,-100.5949,67740,1840030122
Lost Springs,KS,Kansas,Marion,38.5665,-96.9657,66859,1840009660
Montana,KS,Kansas,Labette,37.2753,-95.1241,67356,1840030095
Marienthal,KS,Kansas,Wichita,38.4891,-101.22,67863,1840026733
Odin,KS,Kansas,Barton,38.5654,-98.6087,67525,1840026734
Syracuse,KS,Kansas,Hamilton,37.9619,-101.7783,67878,1840009756
Rosalia,KS,Kansas,Butler,37.8158,-96.625,67042 67132,1840026791
Sycamore,KS,Kansas,Montgomery,37.327,-95.7155,67363,1840030096
Hardtner,KS,Kansas,Barber,37.0147,-98.6493,67057,1840007613
Saint Marks,KS,Kansas,Sedgwick,37.7358,-97.5623,67030,1840030182
Frederick,KS,Kansas,Rice,38.5124,-98.2674,67444,1840008649
Neal,KS,Kansas,Greenwood,37.8342,-96.0803,66863,1840030199
Belpre,KS,Kansas,Edwards,37.9505,-99.0999,67519,1840007549
Neodesha,KS,Kansas,Wilson,37.4242,-95.6849,66757,1840003853
Rock,KS,Kansas,Cowley,37.4403,-97.0064,67131,1840030103
Opolis,KS,Kansas,Crawford,37.3445,-94.6211,66760,1840030092
Englevale,KS,Kansas,Crawford,37.5939,-94.7275,66712,1840030214
Lincolnville,KS,Kansas,Marion,38.4944,-96.9615,66858,1840009659
Attica,KS,Kansas,Harper,37.2427,-98.2276,67009,1840007622
Seneca,KS,Kansas,Nemaha,39.8378,-96.0691,66538,1840000729
Madison,KS,Kansas,Greenwood,38.1338,-96.1372,66860,1840009760
Assaria,KS,Kansas,Saline,38.6801,-97.6042,67416,1840007429
Lone Elm,KS,Kansas,Anderson,38.0795,-95.2431,66039,1840009828
Geneseo,KS,Kansas,Rice,38.517,-98.1545,67444,1840008650
Radium,KS,Kansas,Stafford,38.1738,-98.8944,67550,1840009831
Wayside,KS,Kansas,Montgomery,37.1248,-95.8733,67301,1840030090
Peabody,KS,Kansas,Marion,38.1683,-97.1046,66866,1840009662
Bronson,KS,Kansas,Bourbon,37.8957,-95.0732,66716,1840006318
Moline,KS,Kansas,Elk,37.3639,-96.3027,67353,1840008733
Baldwin City,KS,Kansas,Douglas,38.7782,-95.188,66006,1840007415
Fort Dodge,KS,Kansas,Ford,37.7304,-99.937,67843,1840026807
Brookville,KS,Kansas,Saline,38.7737,-97.8649,67425,1840006086
Garland,KS,Kansas,Bourbon,37.7317,-94.6225,66741,1840030207
Pierceville,KS,Kansas,Finney,37.8784,-100.6768,67868,1840030138
Kingman,KS,Kansas,Kingman,37.6475,-98.1161,67068,1840001692
Saxman,KS,Kansas,Rice,38.2806,-98.1259,67579,1840030227
Wolcott,KS,Kansas,Wyandotte,39.1889,-94.8016,66109,1840030280
Fanning,KS,Kansas,Doniphan,39.8347,-95.1614,66087,1840030162
Mission Hills,KS,Kansas,Johnson,39.0138,-94.6172,66208,1840003832
Salina,KS,Kansas,Saline,38.8143,-97.6151,67401 67402,1840001647
Shaw,KS,Kansas,Neosho,37.6023,-95.3175,66733,1840030211
Wallace,KS,Kansas,Wallace,38.9126,-101.593,67761,1840010701
Fairway,KS,Kansas,Johnson,39.0243,-94.6288,66205,1840001635
Idana,KS,Kansas,Clay,39.3575,-97.2642,67432,1840030230
Munden,KS,Kansas,Republic,39.9127,-97.5385,66959,1840008413
Elk Falls,KS,Kansas,Elk,37.3732,-96.1932,67345,1840008732
Meriden,KS,Kansas,Jefferson,39.1896,-95.5677,66512,1840008505
Ada,KS,Kansas,Ottawa,39.1621,-97.886,67467,1840024521
Herington,KS,Kansas,Dickinson,38.6872,-96.8635,67449 66872,1840001630
Hazelton,KS,Kansas,Barber,37.0894,-98.4014,67061,1840007614
Richfield,KS,Kansas,Morton,37.2653,-101.7828,67953,1840009907
Winona,KS,Kansas,Logan,39.0616,-101.2447,67764,1840010700
Cherryvale,KS,Kansas,Montgomery,37.2693,-95.554,67335,1840001706
Detroit,KS,Kansas,Dickinson,38.9357,-97.1248,67441 67410,1840024537
Lawrence,KS,Kansas,Douglas,38.9603,-95.2643,66045 66044 66047 66046 66049,1840001632
Wheeler,KS,Kansas,Cheyenne,39.7642,-101.7129,67756,1840030116
Vernon,KS,Kansas,Woodson,37.9806,-95.6569,66783,1840030353
Bala,KS,Kansas,Riley,39.3097,-96.9497,66531,1840030231
Anthony,KS,Kansas,Harper,37.1579,-98.0413,67003,1840001709
Merriam,KS,Kansas,Johnson,39.0186,-94.6934,66203 66202 66204,1840003830
McFarland,KS,Kansas,Wabaunsee,39.0545,-96.2382,66501,1840008547
Bartlett,KS,Kansas,Labette,37.0549,-95.2112,67332,1840007626
Olathe,KS,Kansas,Johnson,38.884,-94.8194,66062 66061 66051 66063,1840003833
Englewood,KS,Kansas,Clark,37.04,-99.9867,67840,1840008752
Rantoul,KS,Kansas,Franklin,38.548,-95.101,66079,1840009639
Waldo,KS,Kansas,Russell,39.1199,-98.7979,67673,1840010704
Delia,KS,Kansas,Jackson,39.2392,-95.9648,66418,1840007329
Willard,KS,Kansas,Shawnee,39.0939,-95.9432,66615,1840010692
Cullison,KS,Kansas,Pratt,37.6303,-98.9054,67124,1840007582
Horace,KS,Kansas,Greeley,38.4768,-101.7904,67879,1840007478
Oskaloosa,KS,Kansas,Jefferson,39.2161,-95.314,66066,1840009609
Belleville,KS,Kansas,Republic,39.8235,-97.6342,66935,1840000723
Chetopa,KS,Kansas,Labette,37.0376,-95.0926,67336,1840001711
Harlan,KS,Kansas,Smith,39.6056,-98.767,66967,1840030147
Franklin,KS,Kansas,Crawford,37.523,-94.6994,66735,1840026831
Dellvale,KS,Kansas,Norton,39.7722,-100.0351,67654,1840030330
Paxico,KS,Kansas,Wabaunsee,39.0689,-96.1671,66526,1840009690
Ashton,KS,Kansas,Sumner,37.0831,-97.2387,67051,1840030099
Highland,KS,Kansas,Doniphan,39.8604,-95.2651,66035,1840007299
Stockton,KS,Kansas,Rooks,39.4126,-99.2805,67669,1840009574
Beloit,KS,Kansas,Mitchell,39.4646,-98.1082,67420,1840001588
Preston,KS,Kansas,Pratt,37.7582,-98.5555,67583,1840009876
Fall River,KS,Kansas,Greenwood,37.6078,-96.0285,67047,1840008676
Antelope,KS,Kansas,Marion,38.4361,-96.9739,66858,1840030251
Leon,KS,Kansas,Butler,37.6903,-96.7839,67074,1840008683
Pleasanton,KS,Kansas,Linn,38.1801,-94.7075,66075,1840009748
Grigston,KS,Kansas,Scott,38.4847,-100.7171,67871,1840030331
Tescott,KS,Kansas,Ottawa,39.0129,-97.8782,67484,1840009625
Jingo,KS,Kansas,Miami,38.4039,-94.6961,66040,1840030260
Melrose,KS,Kansas,Cherokee,37.0309,-94.9583,66725,1840030311
Florence,KS,Kansas,Marion,38.2432,-96.9293,66851,1840001660
Fostoria,KS,Kansas,Pottawatomie,39.4397,-96.5078,66549,1840030229
Lancaster,KS,Kansas,Atchison,39.5712,-95.3037,66041,1840008459
Uniontown,KS,Kansas,Bourbon,37.8475,-94.9754,66779,1840010845
Cottonwood Falls,KS,Kansas,Chase,38.3685,-96.5426,66845,1840007497
Hudson,KS,Kansas,Stafford,38.1048,-98.6604,67545,1840007526
Morehead,KS,Kansas,Neosho,37.3842,-95.5078,66776,1840030317
Virgil,KS,Kansas,Greenwood,37.9807,-96.0116,66870,1840010830
Altamont,KS,Kansas,Labette,37.187,-95.2938,67330,1840007625
Kingsdown,KS,Kansas,Ford,37.525,-99.7587,67842,1840030184
Manhattan,KS,Kansas,Riley,39.1883,-96.605,66506 66502 66503 66505,1840001589
Circleville,KS,Kansas,Jackson,39.5094,-95.8558,66416,1840007327
Harding,KS,Kansas,Bourbon,37.9939,-94.8197,66754,1840030195
Princeton,KS,Kansas,Franklin,38.4877,-95.2707,66078,1840009638
Osawatomie,KS,Kansas,Miami,38.5063,-94.9491,66064,1840003841
Wells,KS,Kansas,Ottawa,39.1389,-97.5509,67467,1840030232
Mulberry,KS,Kansas,Crawford,37.5558,-94.6238,66756,1840003854
Agricola,KS,Kansas,Coffey,38.4195,-95.535,66871,1840030258
Milton,KS,Kansas,Sumner,37.4432,-97.7694,67106,1840026852
Wichita,KS,Kansas,Sedgwick,37.6894,-97.344,67230 67235 67260 67217 67216 67215 67214 67213 67212 67211 67210 67219 67218 67223 67220 67226 67202 67203 67204 67205 67206 67207 67208 67209 67201 67275 67276 67277 67278,1840001686
Hillsdale,KS,Kansas,Miami,38.6597,-94.8569,66071 66036,1840026728
Kincaid,KS,Kansas,Anderson,38.0813,-95.1553,66039,1840008664
Plymouth,KS,Kansas,Lyon,38.4139,-96.3322,66801,1840030252
Colwich,KS,Kansas,Sedgwick,37.7819,-97.536,67030,1840007564
Derby,KS,Kansas,Sedgwick,37.5567,-97.2553,67037,1840007569
Emmett,KS,Kansas,Pottawatomie,39.3073,-96.0573,66422,1840008481
Riverdale,KS,Kansas,Sumner,37.39,-97.3725,67013,1840030101
Simpson,KS,Kansas,Mitchell,39.386,-97.934,67478,1840009581
Dover,KS,Kansas,Shawnee,38.9647,-95.9375,66610,1840030287
Dighton,KS,Kansas,Lane,38.4811,-100.4664,67839,1840007477
Girard,KS,Kansas,Crawford,37.5092,-94.8458,66743,1840001696
Fairmount,KS,Kansas,Leavenworth,39.1917,-94.9355,66048,1840030278
Barnard,KS,Kansas,Lincoln,39.1892,-98.0444,67418,1840007399
Edna,KS,Kansas,Labette,37.0589,-95.3592,67342,1840008765
Speed,KS,Kansas,Phillips,39.6765,-99.4211,67661,1840009509
Climax,KS,Kansas,Greenwood,37.7191,-96.224,67137,1840007535
Stull,KS,Kansas,Douglas,38.9711,-95.4561,66050,1840030290
Clifton,KS,Kansas,Washington,39.568,-97.2806,66937,1840007284
Mission,KS,Kansas,Johnson,39.0269,-94.6568,66202 66205,1840003831
Norcatur,KS,Kansas,Decatur,39.8347,-100.1888,67653,1840008418
Webber,KS,Kansas,Jewell,39.9343,-98.0351,66970,1840010549
Elwood,KS,Kansas,Doniphan,39.7526,-94.8875,66090 66024,1840008430
Hill City,KS,Kansas,Graham,39.3672,-99.8461,67642,1840007352
Saint Leo,KS,Kansas,Kingman,37.5292,-98.4104,67112,1840030186
Peoria,KS,Kansas,Franklin,38.5847,-95.1489,66079,1840030304
Savage,MT,Montana,Richland,47.4536,-104.3414,59262,1840032680
Corbin,MT,Montana,Jefferson,46.3805,-112.0619,59638,1840032713
Shelby,MT,Montana,Toole,48.5034,-111.8614,59474,1840021062
Darby,MT,Montana,Ravalli,46.0232,-114.1797,59829,1840021172
Winnett,MT,Montana,Petroleum,47.0043,-108.3466,59087,1840022303
Post Creek,MT,Montana,Lake,47.3991,-114.0968,59865,1840032664
Klein,MT,Montana,Musselshell,46.3983,-108.5525,59072,1840017378
Alder,MT,Montana,Madison,45.3217,-112.1093,59749 59710,1840017409
Big Sky,MT,Montana,Gallatin,45.2592,-111.3426,59716 59730,1840017393
McAllister,MT,Montana,Madison,45.4444,-111.7322,59740,1840032641
Shirley,MT,Montana,Custer,46.5914,-105.58,59301,1840032683
Waterloo,MT,Montana,Madison,45.7219,-112.1922,59759,1840032767
Three Forks,MT,Montana,Gallatin,45.89,-111.5524,59752,1840021184
Antelope,MT,Montana,Sheridan,48.6898,-104.4541,59211,1840017309
Poplar,MT,Montana,Roosevelt,48.1106,-105.1971,59255,1840019775
Wolf Point,MT,Montana,Roosevelt,48.0934,-105.6413,59201,1840021071
Stryker,MT,Montana,Lincoln,48.6728,-114.7677,59933,1840023747
Saco,MT,Montana,Phillips,48.4571,-107.3414,59261,1840021049
Heart Butte,MT,Montana,Pondera,48.2905,-112.8363,59448,1840017316
Rockvale,MT,Montana,Carbon,45.5224,-108.8618,59041,1840032674
Flatwillow,MT,Montana,Petroleum,46.8319,-108.4001,59087,1840032598
Kinsey,MT,Montana,Custer,46.5708,-105.6569,59338,1840032622
Kevin,MT,Montana,Toole,48.7457,-111.9655,59454,1840021063
Hobson,MT,Montana,Judith Basin,46.9996,-109.8732,59452,1840019850
Gilman,MT,Montana,Lewis and Clark,47.5091,-112.3653,59410,1840032775
Geyser,MT,Montana,Judith Basin,47.2633,-110.4927,59447,1840026099
Fort Belknap Agency,MT,Montana,Blaine,48.4278,-108.6829,59526,1840017305
Jardine,MT,Montana,Park,45.0565,-110.6186,59030,1840026103
Hingham,MT,Montana,Hill,48.5554,-110.4213,59528,1840021054
Monarch,MT,Montana,Cascade,47.0983,-110.8386,59463,1840032746
Augusta,MT,Montana,Lewis and Clark,47.4893,-112.3922,59410,1840017335
Townsend,MT,Montana,Broadwater,46.3192,-111.5197,59644,1840021165
Pendroy,MT,Montana,Teton,48.0736,-112.2989,59467,1840032662
Cushman,MT,Montana,Golden Valley,46.2883,-109.0427,59046,1840032584
Rapelje,MT,Montana,Stillwater,45.9719,-109.2552,59067,1840032667
Birney,MT,Montana,Rosebud,45.4155,-106.4933,59043 59012,1840017372
Hamilton,MT,Montana,Ravalli,46.2524,-114.1598,59840,1840019896
Sedan,MT,Montana,Gallatin,45.9653,-110.8888,59086 59715,1840023882
Butte,MT,Montana,Silver Bow,45.902,-112.6571,59748 59743 59727 59759 59750 59701 59703 59702 59707,1840032850
Lonepine,MT,Montana,Sanders,47.6946,-114.6408,59848 59845,1840017327
Saltese,MT,Montana,Mineral,47.4102,-115.5096,59867,1840032810
Fallon,MT,Montana,Prairie,46.8373,-105.127,59326 59349,1840017367
Huntley,MT,Montana,Yellowstone,45.8996,-108.3052,59037,1840017390
Missoula,MT,Montana,Missoula,46.8687,-114.0089,59808 59803 59802 59801 59812,1840019840
Whitetail,MT,Montana,Daniels,48.895,-105.1633,59276,1840032770
Fort Benton,MT,Montana,Chouteau,47.8291,-110.6557,59442,1840019783
Windham,MT,Montana,Judith Basin,47.0786,-110.1405,59479,1840032707
Bear Dance,MT,Montana,Lake,47.9019,-114.0273,59860 59911,1840023782
Charlo,MT,Montana,Lake,47.4427,-114.1716,59824,1840017332
Hinsdale,MT,Montana,Valley,48.4036,-107.0582,59241,1840023737
Fromberg,MT,Montana,Carbon,45.3921,-108.9067,59029,1840021215
Boyes,MT,Montana,Carter,45.268,-105.0311,59332,1840032796
Lohman,MT,Montana,Blaine,48.5897,-109.4052,59523,1840032636
Dean,MT,Montana,Stillwater,45.4047,-109.6905,59028,1840032717
Stevensville,MT,Montana,Ravalli,46.5068,-114.0852,59870,1840022324
Froid,MT,Montana,Roosevelt,48.3352,-104.4919,59226,1840021073
Bainville,MT,Montana,Roosevelt,48.1394,-104.2197,59212,1840019776
Hardy,MT,Montana,Cascade,47.1863,-111.8058,59421,1840032610
Rexford,MT,Montana,Lincoln,48.8997,-115.1716,59930,1840021051
Fort Peck,MT,Montana,Valley,48.007,-106.4553,59223 59248,1840021046
Victor,MT,Montana,Ravalli,46.4161,-114.1493,59875,1840018484
Muddy,MT,Montana,Big Horn,45.5798,-106.7754,59043,1840018530
Sangrey,MT,Montana,Hill,48.2816,-109.8166,59521,1840032853
Cut Bank,MT,Montana,Glacier,48.6345,-112.3304,59427,1840018354
Alberton,MT,Montana,Mineral,47.0037,-114.4817,59820,1840021125
Willow Creek,MT,Montana,Gallatin,45.8179,-111.6402,59752 59760,1840018507
Basin,MT,Montana,Jefferson,46.2834,-112.2871,59631,1840017386
Lockwood,MT,Montana,Yellowstone,45.8201,-108.4071,59101,1840018492
Sanders,MT,Montana,Treasure,46.2914,-107.0967,59076,1840032678
Columbus,MT,Montana,Stillwater,45.636,-109.2488,59019,1840022332
Bighorn,MT,Montana,Treasure,46.1617,-107.4487,59010,1840032792
Radersburg,MT,Montana,Broadwater,46.1964,-111.6315,59643 59641,1840018473
Beaver Creek,MT,Montana,Hill,48.5437,-109.8068,59501,1840032827
De Borgia,MT,Montana,Mineral,47.3794,-115.3186,59830,1840018449
Ravalli,MT,Montana,Lake,47.2799,-114.1658,59863,1840018395
Hysham,MT,Montana,Treasure,46.2909,-107.2305,59038,1840021178
Red Rock,MT,Montana,Beaverhead,44.9005,-112.8189,59725,1840032669
Chinook,MT,Montana,Blaine,48.5901,-109.2318,59523,1840018358
Dodson,MT,Montana,Phillips,48.3953,-108.2472,59524,1840021048
West Glendive,MT,Montana,Dawson,47.1056,-104.754,59330,1840032841
Culbertson,MT,Montana,Roosevelt,48.1474,-104.5155,59218,1840021072
Elliston,MT,Montana,Powell,46.5587,-112.464,59728,1840017352
Snider,MT,Montana,Sanders,47.6038,-115.2185,59873,1840032763
Turtle Lake,MT,Montana,Lake,47.6696,-114.0818,59860,1840032840
Box Elder,MT,Montana,Hill,48.323,-110.0177,59521,1840032795
Utica,MT,Montana,Judith Basin,46.9683,-110.0924,59452,1840032694
Denton,MT,Montana,Fergus,47.3222,-109.9481,59430,1840021112
Gallatin Gateway,MT,Montana,Gallatin,45.5899,-111.1953,59730 59718,1840023880
Martinsdale,MT,Montana,Meagher,46.4548,-110.312,59053,1840023858
East Missoula,MT,Montana,Missoula,46.8802,-113.9398,59802,1840018434
Galata,MT,Montana,Toole,48.4755,-111.3522,59444,1840032603
Wyola,MT,Montana,Big Horn,45.1154,-107.3738,59089,1840018533
Condon,MT,Montana,Missoula,47.5225,-113.6987,59826,1840023812
Broadview,MT,Montana,Yellowstone,46.0988,-108.8789,59015,1840021177
Glasgow,MT,Montana,Valley,48.1989,-106.6321,59230,1840019754
South Glastonbury,MT,Montana,Park,45.3119,-110.8076,59027 59065,1840032854
Colstrip,MT,Montana,Rosebud,45.8943,-106.628,59327 59323,1840018466
Raymond,MT,Montana,Sheridan,48.8764,-104.5802,59256,1840032668
Haugan,MT,Montana,Mineral,47.3833,-115.3996,59842,1840032729
Dell,MT,Montana,Beaverhead,44.723,-112.6972,59724,1840032718
Harlowton,MT,Montana,Wheatland,46.4367,-109.835,59036,1840019886
Jordan,MT,Montana,Garfield,47.321,-106.9097,59337,1840021101
Joliet,MT,Montana,Carbon,45.4845,-108.9721,59041,1840021216
Opportunity,MT,Montana,Deer Lodge,46.1071,-112.8281,59711,1840032749
King Arthur Park,MT,Montana,Gallatin,45.667,-111.1254,59718,1840032824
Elkhorn,MT,Montana,Jefferson,46.2843,-111.9488,59632,1840023872
Hanover,MT,Montana,Fergus,47.1214,-109.5546,59457,1840032609
Intake,MT,Montana,Dawson,47.2939,-104.5219,59330,1840032621
Richey,MT,Montana,Dawson,47.6439,-105.0696,59259,1840021114
Rocky Boy's Agency,MT,Montana,Hill,48.2561,-109.7883,59521,1840018355
Janney,MT,Montana,Silver Bow,45.9094,-112.4953,59701,1840032733
Churchill,MT,Montana,Gallatin,45.75,-111.3102,59741,1840026102
Plevna,MT,Montana,Fallon,46.4184,-104.5186,59344,1840021169
Belgrade,MT,Montana,Gallatin,45.7822,-111.1757,59714,1840018508
Dillon,MT,Montana,Beaverhead,45.2177,-112.6348,59725,1840018539
Nashua,MT,Montana,Valley,48.1336,-106.3571,59248,1840022266
Molt,MT,Montana,Stillwater,45.8613,-108.9279,59057,1840032649
Evaro,MT,Montana,Missoula,47.0737,-114.0205,59821 59808,1840017348
West Riverside,MT,Montana,Missoula,46.8771,-113.8898,59808,1840032768
Logan,MT,Montana,Gallatin,45.8843,-111.4236,59741,1840023881
Blackfoot,MT,Montana,Glacier,48.5753,-112.8767,59417,1840032793
Raynesford,MT,Montana,Judith Basin,47.27,-110.7299,59469,1840032759
Orchard Homes,MT,Montana,Missoula,46.8561,-114.0768,59804,1840032750
Broadwater,MT,Montana,Lewis and Clark,46.6035,-112.0867,59601,1840032774
Fortine,MT,Montana,Lincoln,48.7723,-114.9008,59918 59934,1840017301
Dixon,MT,Montana,Sanders,47.3172,-114.3569,59831,1840018381
Gildford,MT,Montana,Hill,48.5823,-110.2736,59525,1840017302
Hedgesville,MT,Montana,Wheatland,46.4566,-109.5027,59078,1840032612
Turah,MT,Montana,Missoula,46.84,-113.8252,59825 59802,1840023815
West Yellowstone,MT,Montana,Gallatin,44.6628,-111.1058,59758,1840022329
White Pine,MT,Montana,Sanders,47.7435,-115.4824,59874,1840032769
Niarada,MT,Montana,Flathead,47.8309,-114.5578,59845,1840018382
Montague,MT,Montana,Chouteau,47.6791,-110.4541,59442,1840032650
Barber,MT,Montana,Golden Valley,46.3133,-109.3852,59074,1840032578
Glentana,MT,Montana,Valley,48.8481,-106.2495,59240,1840032606
Lewistown Heights,MT,Montana,Fergus,47.0784,-109.4736,59457,1840032835
Avon,MT,Montana,Powell,46.6264,-112.582,59713,1840017351
Grantsdale,MT,Montana,Ravalli,46.2035,-114.1418,59840,1840032725
Seeley Lake,MT,Montana,Missoula,47.1614,-113.4525,59868,1840018435
Fairview,MT,Montana,Richland,47.852,-104.051,59221,1840021086
Loma,MT,Montana,Chouteau,47.9512,-110.4887,59460,1840017321
West Havre,MT,Montana,Hill,48.547,-109.7311,59501,1840032842
Pryor,MT,Montana,Big Horn,45.4125,-108.5291,59066,1840018531
Eureka,MT,Montana,Lincoln,48.876,-115.0475,59917,1840021052
Saint Marie,MT,Montana,Valley,48.4053,-106.4986,59230 59231,1840018348
Ismay,MT,Montana,Custer,46.5002,-104.7929,59336,1840021159
Arlee,MT,Montana,Lake,47.1679,-114.0838,59821,1840017330
Wagner,MT,Montana,Phillips,48.3706,-108.0776,59538,1840032701
Ingomar,MT,Montana,Rosebud,46.5767,-107.3723,59039,1840032620
Deer Lodge,MT,Montana,Powell,46.3977,-112.7329,59722,1840018437
Canyon Creek,MT,Montana,Lewis and Clark,46.8055,-112.2645,59633,1840032814
White Sulphur Springs,MT,Montana,Meagher,46.5452,-110.9039,59645,1840021157
Bigfork,MT,Montana,Flathead,48.0852,-114.0551,59911,1840017296
Superior,MT,Montana,Mineral,47.1935,-114.892,59872,1840022305
Black Eagle,MT,Montana,Cascade,47.527,-111.2669,59414,1840017345
Highwood,MT,Montana,Chouteau,47.5992,-110.7676,59450,1840017322
Kalispell,MT,Montana,Flathead,48.2155,-114.3262,59901 59904,1840018350
Saint Pierre,MT,Montana,Hill,48.2439,-109.8161,59521,1840032852
Goldcreek,MT,Montana,Powell,46.5866,-112.9287,59733,1840032724
Laredo,MT,Montana,Hill,48.4314,-109.8833,59501,1840032630
Evergreen,MT,Montana,Flathead,48.2309,-114.27,59901,1840017297
Shepherd,MT,Montana,Yellowstone,45.9469,-108.3463,59079,1840018494
Gibson Flats,MT,Montana,Cascade,47.465,-111.2429,59405,1840023804
Babb,MT,Montana,Glacier,48.8777,-113.4408,59411,1840023752
Holt,MT,Montana,Flathead,48.0822,-114.1098,59911,1840032803
White Haven,MT,Montana,Lincoln,48.3478,-115.516,59923,1840023750
Hot Springs,MT,Montana,Sanders,47.609,-114.6702,59845,1840021084
Hogeland,MT,Montana,Blaine,48.8525,-108.6588,59529,1840032616
Creston,MT,Montana,Flathead,48.1894,-114.1373,59901,1840032715
Broadus,MT,Montana,Powder River,45.4434,-105.4084,59317,1840021202
Bynum,MT,Montana,Teton,47.9681,-112.3165,59419,1840023781
Lambert,MT,Montana,Richland,47.6836,-104.6208,59243,1840032628
Kila,MT,Montana,Flathead,48.1215,-114.4768,59920,1840023738
Sand Coulee,MT,Montana,Cascade,47.4026,-111.172,59472,1840023805
Buffalo,MT,Montana,Fergus,46.8211,-109.8285,59418,1840032580
Trout Creek,MT,Montana,Sanders,47.8331,-115.5836,59874,1840018386
Maxville,MT,Montana,Granite,46.4759,-113.2355,59837,1840023861
Outlook,MT,Montana,Sheridan,48.8888,-104.7849,59252 59254,1840022281
Clinton,MT,Montana,Missoula,46.7718,-113.717,59825,1840017347
Piltzville,MT,Montana,Missoula,46.8575,-113.8586,59802,1840023814
Judith Gap,MT,Montana,Wheatland,46.6791,-109.7534,59453,1840018477
